Pop_ID,MapData_Species,TimeSeriesData_Species,Species,MapData_Pop_Name,GEO_FEATUR,Lat,Lon,FAZ,MAZ,JAZ,TimeSeriesData_Pop_Name,Pop_Name,MapData_CU_ID,FWA_WATERSHED_CODE
7688,SEL,Sk_Fraser,Sk,HAYLMORE CREEK,Stream,50.53911862,-122.4907337,MFR,GStr,MFR+GStr,Haylmore Creek,HAYLMORE CREEK,SEL-06-01,100-233886-990253-124242-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45039,SEL,Sk_Fraser,Sk,HAZELTINE CREEK,Stream,52.50002905,-121.5033653,MFR,GStr,MFR+GStr,Hazeltine Creek,HAZELTINE CREEK,SEL-06-10,100-458399-585335-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3442,SEL,Sk_Fraser,Sk,HEMP CREEK,Stream,51.84237911,-120.0668492,NTh,GStr,NTh+GStr,Hemp Creek,HEMP CREEK,SEL-10-01,100-190442-998192-349877-155724-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47377,CK,Ck_SBC,Ck,HERRICK CREEK,Stream,54.26984653,-121.4801543,UFR,GStr,UFR+GStr,HERRICK CREEK,HERRICK CREEK,CK-12,100-639480-270767-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47097,CO,Co_Fraser,Co,HICKS CREEK,Stream,49.29958784,-121.7152829,LFR,GStr,LFR+GStr,,HICKS CREEK,CO-47,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7479,CK,Ck_SBC,Ck,HIUIHILL CREEK,Stream,50.92252401,-119.6338982,STh,GStr,STh+GStr,,HIUIHILL CREEK,CK-13,100-190442-999098-995997-058910-043375-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
132,CO,Co_Fraser,Co,HIUIHILL CREEK,Stream,50.92252401,-119.6338982,STh,GStr,STh+GStr,Hiuihill Cr,HIUIHILL CREEK,CO-08,100-190442-999098-995997-058910-043375-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44983,SEL,Sk_Fraser,Sk,HIUIHILL CREEK,Stream,50.92252401,-119.6338982,STh,GStr,STh+GStr,Hiuihill Creek,HIUIHILL CREEK,SEL-09-02,100-190442-999098-995997-058910-043375-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44984,SEL,Sk_Fraser,Sk,HIUIHILL CREEK,Stream,50.92252401,-119.6338982,STh,GStr,STh+GStr,Hiuihill Creek,HIUIHILL CREEK,SEL-09-03,100-190442-999098-995997-058910-043375-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3395,SEL,Sk_Fraser,Sk,HLINA CREEK-LAKE SHORE,Lake Portion,50.94149751,-119.3525021,STh,GStr,STh+GStr,Hlina Creek - shore,HLINA CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-232473-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
1207,CK,Ck_SBC,Ck,HOLLIDAY CREEK,Stream,53.16389242,-119.9194851,UFR,GStr,UFR+GStr,HOLLIDAY CREEK,HOLLIDAY CREEK,CK-12,100-862175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46931,CK,Ck_SBC,Ck,HOLMES RIVER,Stream,53.25320972,-120.0700578,UFR,GStr,UFR+GStr,HOLMES RIVER,HOLMES RIVER,CK-12,100-845489-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45584,SEL,Sk_Fraser,Sk,HOOKER CREEK,Stream,55.26905752,-125.9828827,MFR,GStr,MFR+GStr,Hooker Creek,HOOKER CREEK,SEL-06-14,100-567134-179319-815989-532920-448460-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47080,CO,Co_Fraser,Co,HOPE SLOUGH,Slough,49.1796446,-121.979722,LFR,GStr,LFR+GStr,,HOPE SLOUGH,CO-47,100-072260-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44644,CO,Co_Fraser,Co,HOPEDALE CREEK,Stream,49.12068628,-122.0940516,LFR,GStr,LFR+GStr,,HOPEDALE CREEK,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47005,CO,Co_Fraser,Co,HOPEDALE SLOUGH,Slough,49.09193267,-122.0347981,LFR,GStr,LFR+GStr,,HOPEDALE SLOUGH,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45100,SEL,Sk_Fraser,Sk,HORSEFLY CHANNEL,Artificial Channel,52.34,-121.4014,MFR,GStr,MFR+GStr,Horsefly Channel,HORSEFLY CHANNEL,SEL-06-10,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45101,SEL,Sk_Fraser,Sk,HORSEFLY LAKE,Lake,52.35941766,-121.3168397,MFR,GStr,MFR+GStr,Horsefly Lake,HORSEFLY LAKE,SEL-06-10,100-458399-638146-160656-128245-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46901,CK,Ck_SBC,Ck,HORSEFLY RIVER,Stream,52.46540443,-121.3887587,MFR,GStr,MFR+GStr,HORSEFLY RIVER,HORSEFLY RIVER,CK-10,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46895,CO,Co_Fraser,Co,HORSEFLY RIVER,Stream,52.46540443,-121.3887587,MFR,GStr,MFR+GStr,Horsefly R,HORSEFLY RIVER,CO-48,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46893,SEL,Sk_Fraser,Sk,HORSEFLY RIVER,Stream,52.46540443,-121.3887587,MFR,GStr,MFR+GStr,Horsefly River,HORSEFLY RIVER,SEL-06-10,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45097,SEL,Sk_Fraser,Sk,HORSEFLY RIVER-UPPER,Stream segment,52.34135176,-121.4036967,MFR,GStr,MFR+GStr,"Horsefly River, upper",HORSEFLY RIVER-UPPER,SEL-06-10,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46951,CK,Ck_SBC,Ck,HORSEY CREEK,Stream,53.09703271,-119.7275235,UFR,GStr,UFR+GStr,HORSEY CREEK,HORSEY CREEK,CK-12,100-879803-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47913,CO,Co_Fraser,Co,HOY CREEK,Stream,49.27650852,-122.8046365,LFR,GStr,LFR+GStr,,HOY CREEK,CO-47,100-023788-113399-243156-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3219,SEL,Sk_Fraser,Sk,HUCKEY CREEK,Stream,53.16615595,-121.2191086,UFR,GStr,UFR+GStr,Huckey Creek,HUCKEY CREEK,SEL-07-01,100-654493-870826-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45592,SEL,Sk_Fraser,Sk,HUDSON BAY CREEK,Stream,55.48324597,-125.9817186,MFR,GStr,MFR+GStr,Hudson Bay Creek,HUDSON BAY CREEK,SEL-06-14,100-567134-179319-815989-532920-767804-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
1269,CK,Ck_SBC,Ck,HUMBUG CREEK,Stream,53.75793817,-120.9048655,UFR,GStr,UFR+GStr,HUMBUG CREEK,HUMBUG CREEK,CK-12,100-745929-024043-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46340,CO,Co_Fraser,Co,HUNAKWA CREEK,Stream,51.13383191,-118.9175881,STh,GStr,STh+GStr,Hunakwa Cr,HUNAKWA CREEK,CO-08,100-190442-999098-995997-520714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46338,SEL,Sk_Fraser,Sk,HUNAKWA CREEK,Stream,51.13383191,-118.9175881,STh,GStr,STh+GStr,Hunakwa Creek,HUNAKWA CREEK,SEL-09-02,100-190442-999098-995997-520714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46339,SEL,Sk_Fraser,Sk,HUNAKWA CREEK,Stream,51.13383191,-118.9175881,STh,GStr,STh+GStr,Hunakwa Creek,HUNAKWA CREEK,SEL-09-03,100-190442-999098-995997-520714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47114,CO,Co_Fraser,Co,HUNTER CREEK/FRCany,Stream,49.35672625,-121.5739293,FRCany,GStr,FRCany+GStr,,HUNTER CREEK/FRCany,CO-05,100-104902-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3352,SEL,Sk_Fraser,Sk,HURRICANE POINT SHORE,Lake Portion,52.544874,-121.02483,MFR,GStr,MFR+GStr,Hurricane Point,HURRICANE POINT SHORE,SEL-06-10,100-458399-742187-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47940,CO,Co_Fraser,Co,HYDE CREEK/LFR,Stream,49.28507705,-122.7350046,LFR,GStr,LFR+GStr,,HYDE CREEK/LFR,CO-47,100-025956-070515-996760-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3075,CK,Ck_SBC,Ck,ICE CREEK,Stream,54.31480511,-121.1537198,UFR,GStr,UFR+GStr,ICE CREEK,ICE CREEK,CK-12,100-639480-270767-308653-085322-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47558,CO,Co_Fraser,Co,INCHES CREEK,Stream,49.17054647,-122.1559364,LFR,GStr,LFR+GStr,,INCHES CREEK,CO-47,100-066153-027062-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47447,CK,Ck_SBC,Ck,INDIANPOINT CREEK,Stream,53.44521844,-121.5672016,UFR,GStr,UFR+GStr,INDIANPOINT CREEK,INDIANPOINT CREEK,CK-12,100-654493-625451-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44613,CO,Co_Fraser,Co,INTAKE CREEK,Stream,49.11348692,-122.0872546,LFR,GStr,LFR+GStr,,INTAKE CREEK,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46532,CO,Co_Fraser,Co,IRELAND CREEK,Stream,50.39522794,-118.782024,STh,GStr,STh+GStr,Ireland Cr,IRELAND CREEK,CO-08,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45064,SEL,Sk_Fraser,Sk,ISAIAH CREEK,Stream,52.65278849,-120.9514986,MFR,GStr,MFR+GStr,Isaiah Creek,ISAIAH CREEK,SEL-06-10,100-458399-741727-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46133,CO,Co_Fraser,Co,JOHN SANDY CREEK,Stream,50.48484089,-122.9444129,LILL,GStr,LILL+GStr,,JOHN SANDY CREEK,CO-04,100-077501-955583-596718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46132,SEL,Sk_Fraser,Sk,JOHN SANDY CREEK,Stream,50.48484089,-122.9444129,LILL,GStr,LILL+GStr,,JOHN SANDY CREEK,SEL-04-01,100-077501-955583-596718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46451,CO,Co_Fraser,Co,JOHNSON CREEK,Stream,50.69726845,-119.051375,STh,GStr,STh+GStr,Johnson Cr,JOHNSON CREEK,CO-08,100-190442-999098-995997-730848-089853-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7641,SEL,Sk_Fraser,Sk,JOHNSON CREEK,Stream,50.69726845,-119.051375,STh,GStr,STh+GStr,Johnson Creek,JOHNSON CREEK,SEL-09-03,100-190442-999098-995997-730848-089853-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3079,SEL,Sk_Fraser,Sk,JUNCTION CREEK,Stream,52.56041038,-120.9933749,MFR,GStr,MFR+GStr,Junction Creek,JUNCTION CREEK,SEL-06-10,100-458399-742114-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3353,SEL,Sk_Fraser,Sk,JUNCTION CREEK-LAKE SHORE,Lake Portion,52.56330782,-120.9985808,MFR,GStr,MFR+GStr,Junction Shore,JUNCTION CREEK-LAKE SHORE,SEL-06-10,100-458399-742114-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69300,CO,Co_Fraser,Co,KAKILA CREEK,Stream,50.12032744,-122.5275928,LILL,GStr,LILL+GStr,,KAKILA CREEK,CO-04,100-077501-955583-301179-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47961,CO,Co_Fraser,Co,KANAKA CREEK,Stream,49.20039811,-122.5851666,LFR,GStr,LFR+GStr,,KANAKA CREEK,CO-47,100-036594-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45605,SEL,Sk_Fraser,Sk,KASTBERG CREEK,Stream,55.92500814,-126.5821332,MFR,GStr,MFR+GStr,Kastberg Creek,KASTBERG CREEK,SEL-06-14,100-567134-179319-815989-532920-992397-529064-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45567,CK,Ck_SBC,Ck,KAZCHEK CREEK,Stream,54.88523164,-125.1694657,MFR,GStr,MFR+GStr,KAZCHEK CREEK,KAZCHEK CREEK,CK-11,100-567134-179319-815989-532920-067591-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45559,SEL,Sk_Fraser,Sk,KAZCHEK CREEK,Stream,54.88523164,-125.1694657,MFR,GStr,MFR+GStr,Kazchek Creek,KAZCHEK CREEK,SEL-06-14,100-567134-179319-815989-532920-067591-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45560,SEL,Sk_Fraser,Sk,KAZCHEK CREEK,Stream,54.88523164,-125.1694657,MFR,GStr,MFR+GStr,Kazchek Creek,KAZCHEK CREEK,SEL-06-13,100-567134-179319-815989-532920-067591-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47467,CK,Ck_SBC,Ck,KENNETH CREEK,Stream,53.92113551,-121.6624198,UFR,GStr,UFR+GStr,KENNETH CREEK,KENNETH CREEK,CK-12,100-681581-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69023,SEL,Sk_Fraser,Sk,KIBBEE CREEK,Stream,53.25423414,-121.3886491,UFR,GStr,UFR+GStr,,KIBBEE CREEK,SEL-07-01,100-654493-774344-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45072,SEL,Sk_Fraser,Sk,KILLDOG CREEK,Stream,52.59090242,-120.41019,MFR,GStr,MFR+GStr,Killdog Creek,KILLDOG CREEK,SEL-06-10,100-458399-975266-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3354,SEL,Sk_Fraser,Sk,KILLDOG CREEK-LAKE SHORE,Lake Portion,52.59357088,-120.4065321,MFR,GStr,MFR+GStr,Killdog Creek - Shore,KILLDOG CREEK-LAKE SHORE,SEL-06-10,100-458399-975266-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46491,CO,Co_Fraser,Co,KINGFISHER CREEK/STh,Stream,50.61256505,-118.7431328,STh,GStr,STh+GStr,,KINGFISHER CREEK/STh,CO-08,100-190442-999098-995997-730848-373026-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46490,SEL,Sk_Fraser,Sk,KINGFISHER CREEK/STh,Stream,50.61256505,-118.7431328,STh,GStr,STh+GStr,Kingfisher Creek,KINGFISHER CREEK/STh,SEL-09-03,100-190442-999098-995997-730848-373026-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3402,SEL,Sk_Fraser,Sk,KNIGHT CREEK-LAKE SHORE,Lake Portion,50.79991988,-119.1679627,STh,GStr,STh+GStr,Knight Creek - shore,KNIGHT CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-841252-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45603,SEL,Sk_Fraser,Sk,KOTSINE RIVER,Stream,55.8190223,-126.4347566,MFR,GStr,MFR+GStr,Kotsine River,KOTSINE RIVER,SEL-06-14,100-567134-179319-815989-532920-992397-316363-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
1416,CK,Ck_SBC,Ck,KUZKWA RIVER,Stream,54.78768682,-124.8772439,MFR,GStr,MFR+GStr,,KUZKWA RIVER,CK-11,100-567134-179319-815989-290384-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45555,CK,Ck_SBC,Ck,KUZKWA RIVER,Stream,54.78768682,-124.8772439,MFR,GStr,MFR+GStr,KUZKWA RIVER,KUZKWA RIVER,CK-11,100-567134-179319-815989-290384-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45554,SEL,Sk_Fraser,Sk,KUZKWA RIVER,Stream,54.78768682,-124.8772439,MFR,GStr,MFR+GStr,Kuzkwa Creek,KUZKWA RIVER,SEL-06-13,100-567134-179319-815989-290384-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
48032,CO,Co_Fraser,Co,LAGACE CREEK,Stream,49.20006197,-122.2511209,LFR,GStr,LFR+GStr,,LAGACE CREEK,CO-47,100-057528-869526-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7744,SEL,Sk_Fraser,Sk,LASTMAN CREEK,Stream,51.33549044,-123.6284356,MFR,GStr,MFR+GStr,Lastman Creek,LASTMAN CREEK,SEL-06-16,100-342455-328500-134035-639745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3396,SEL,Sk_Fraser,Sk,LEE CREEK-LAKE SHORE,Lake Portion,50.90390602,-119.5288622,STh,GStr,STh+GStr,Lee Creek - shore,LEE CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-077580-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46648,CK,Ck_SBC,Ck,LEMIEUX CREEK,Stream,51.42377413,-120.2004172,NTh,GStr,NTh+GStr,LEMIEUX CREEK,LEMIEUX CREEK,CK-19,100-190442-998192-274759-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46642,CO,Co_Fraser,Co,LEMIEUX CREEK,Stream,51.42377413,-120.2004172,NTh,GStr,NTh+GStr,Lemieux Cr,LEMIEUX CREEK,CO-09,100-190442-998192-274759-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46640,SEL,Sk_Fraser,Sk,LEMIEUX CREEK,Stream,51.42377413,-120.2004172,NTh,GStr,NTh+GStr,Lemieux Creek,LEMIEUX CREEK,SEL-10-01,100-190442-998192-274759-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69102,CK,Ck_SBC,Ck,LEO CREEK,Stream,55.08709828,-125.5833288,MFR,GStr,MFR+GStr,,LEO CREEK,CK-11,100-567134-179319-815989-532920-352419-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45575,SEL,Sk_Fraser,Sk,LEO CREEK,Stream,55.08709828,-125.5833288,MFR,GStr,MFR+GStr,Leo Creek,LEO CREEK,SEL-06-14,100-567134-179319-815989-532920-352419-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3372,SEL,Sk_Fraser,Sk,LESTER SHORE,Lake Portion,52.72773681,-120.8524594,MFR,GStr,MFR+GStr,Lester Shore,LESTER SHORE,SEL-06-10,100-458399-741388-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47297,CK,Ck_SBC,Ck,LIGHTNING CREEK,Stream,53.01676744,-122.1120626,MFR,GStr,MFR+GStr,LIGHTNING CREEK,LIGHTNING CREEK,CK-10,100-478686-388281-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44538,CK,Ck_SBC,Ck,LILLOOET RIVER,Stream,49.7483959,-122.1526912,LILL,GStr,LILL+GStr,,LILLOOET RIVER,CK-06,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46967,CK,Ck_SBC,Ck,LILLOOET RIVER-LOWER,Stream segment,49.74741205,-122.1500543,LILL,GStr,LILL+GStr,,LILLOOET RIVER-LOWER,CK-06,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46964,CO,Co_Fraser,Co,LILLOOET RIVER-LOWER,Stream segment,49.74741205,-122.1500543,LILL,GStr,LILL+GStr,,LILLOOET RIVER-LOWER,CO-04,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46029,CK,Ck_SBC,Ck,LILLOOET RIVER-UPPER,Stream segment,50.30287519,-122.6340291,LILL,GStr,LILL+GStr,,LILLOOET RIVER-UPPER,CK-06,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46026,CO,Co_Fraser,Co,LILLOOET RIVER-UPPER,Stream segment,50.30287519,-122.6340291,LILL,GStr,LILL+GStr,,LILLOOET RIVER-UPPER,CO-04,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46025,SEL,Sk_Fraser,Sk,LILLOOET RIVER-UPPER,Stream segment,50.30287519,-122.6340291,LILL,GStr,LILL+GStr,Lillooet Slough,LILLOOET RIVER-UPPER,SEL-04-01,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3262,SEL,Sk_Fraser,Sk,LIMESTONE CREEK/MFR,Stream,52.73458526,-120.8826813,MFR,GStr,MFR+GStr,Limestone Creek,LIMESTONE CREEK/MFR,SEL-06-10,100-458399-740445-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
