SPECIES,POP_ID,Nobs,SITE_NAME,GEO_FEATUR,YLAT,XLONG,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_INDEX,CU_NAME,CU_Acro,CU_Mapname,CU_TYPE,FWA_WATERSHED_CODE,distance,feature_x,feature_y
CO,46370,,OWLHEAD CREEK,Stream,50.85044272,-118.9480577,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-725308-118930-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.80213667133652,1495346.00478151,673121.87549673
CO,133,,PERRY RIVER/STh,Stream,50.99447159,-118.6881933,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-725308-568657-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.667577191692,1511882.12196315,690926.625413818
CO,46401,,SALMON RIVER/STh,Stream,50.69681861,-119.3112952,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-999017-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,246.046243431001,1471523.00048432,653617.689330649
CO,46290,,SCOTCH CREEK,Stream,50.90709332,-119.4921574,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-088471-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.0649458577425,1456660.25015289,675742.561744829
CO,3074,,SENN CREEK,Stream,50.94465633,-118.7927219,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-725308-430439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,17.5080444487217,1505153.62580096,684657.376010259
CO,46330,,SEYMOUR RIVER/STh,Stream,51.23862931,-118.9593268,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-492860-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,57.4301980432561,1490264.37080014,716062.249784392
CO,61789,,SHUSWAP LAKE,Lake,50.8816175,-119.5591186,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,19.0726262628989,1452232.31802628,672487.760677185
CO,46431,,SHUSWAP RIVER-LOWER,Stream segment,50.72141906,-119.0468253,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,49.5702806322419,1489839.50196194,658139.499890335
CO,46441,,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,20.1059191471495,1513979.27385859,628097.825377533
CO,1720,,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,20.1059191471495,1513979.27385859,628097.825377533
CO,46260,,SINMAX CREEK,Stream,51.07678213,-119.7869024,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-058910-140766-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,30.6082276132935,1434375.75332094,692708.811618149
CO,46380,,SOUTH PASS CREEK,Stream,50.92728991,-118.4741456,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-725308-815291-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.5118420320924,1527605.25303806,685057.750823173
CO,46391,,TAPPEN CREEK,Stream,50.77337655,-119.3364157,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-943954-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,49.1496260679858,1468956.24977876,661936.31336889
CO,7420,,TETO CREEK,Stream,50.99018359,-118.645778,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-725308-623111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,99.4269978109785,1514890.37649024,690759.250351366
CO,46481,,TRINITY CREEK,Stream,50.53944704,-118.9640309,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-730848-273538-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.7487855754026,1497663.12758253,638558.937892603
CO,2622,,TSUIUS CREEK,Stream,50.62694248,-118.6838084,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-730848-384771-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,32.838768880884,1516409.62149679,650255.311953804
CO,46521,,WAP CREEK,Stream,50.7266859,-118.6143622,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-730848-384566-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,50.0514682738189,1520137.37548344,661807.813811116
CO,3217,,WRIGHT CREEK,Stream,51.13699525,-118.990939,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-493243-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,31.3668305823093,1489189.37092437,704578.376234233
CO,7476,,YARD CREEK,Stream,50.90768072,-118.8213384,STh,GStr,STh+GStr,CO-08,South Thompson,,,Current,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,64.3323507121275,1503571.62552124,680357.250115197
CO,46825,,ALBREDA RIVER,Stream,52.47949897,-119.1307005,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-823461-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.67796719676243,1464969.37133006,852546.749662812
CO,46743,,AVOLA CREEK,Stream,51.78038686,-119.3204442,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-564929-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,49.3073111583924,1459507.99790581,773722.125652845
CO,46602,,BARRIERE RIVER,Stream,51.17371372,-120.1387374,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-185576-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.934824377856023,1408942.9986118,701370.311805755
CO,69032,,BIRCH ISLAND CHANNEL,Stream segment,51.5874266,-119.8714811,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,28.2773873566734,1423558.75273317,748868.751926954
CO,46795,,BLUE RIVER,Stream,52.10461061,-119.2796415,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-678593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,15.8524580567609,1458880.74917988,809966.314955612
CO,46692,,BROOKFIELD CREEK,Stream,51.6424404,-120.0771351,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-349877-006517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,24.714435212206,1408866.8774734,753768.002819097
CO,46805,,CEDAR CREEK/NTh,Stream,52.1330782,-119.2849465,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-690891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.84219072477326,1458218.99910513,813091.439552522
CO,46682,,CLEARWATER RIVER,Stream,51.63318645,-120.0809956,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-349877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,20.1836312989985,1408687.12525612,752718.062896657
CO,3073,,CLEMINA CREEK,Stream,52.56552094,-119.1047322,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-823461-395248-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.1737021728349,1465788.6289897,862265.500548276
CO,46815,,COOK CREEK/NTh,Stream,52.14704119,-119.2677808,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,26.1065778069958,1459238.9970449,814752.375967973
CO,46761,,CROSSING CREEK,Stream,51.80622286,-119.3096627,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-572559-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,45.8145978882466,1459975.74968583,776658.875687742
CO,53130,,DARLINGTON CREEK,Stream,51.32064372,-120.1738351,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-239435-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.5911234950303,1405154.25101947,717480.125756572
CO,3445,,DOMINION CREEK,Stream,52.5011682,-119.1149404,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-823461-116982-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,12.8876592322171,1465798.1228011,855055.500510988
CO,3072,,DORA CREEK,Stream,52.56435512,-119.1052412,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-823461-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,39.2863787236942,1465766.99702438,862132.749312582
CO,46652,,DUNN CREEK,Stream,51.45876631,-120.1458021,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-288800-076644-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,47.1115722967006,1405828.12582925,732976.874452984
CO,46612,,EAST BARRIERE RIVER,Stream,51.24396005,-119.9341754,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-185576-297859-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,86.6550378776833,1422511.37632612,710368.686938474
CO,46784,,FINN CREEK,Stream,51.89646724,-119.3237098,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-602714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,25.5133313337453,1458065.62506491,786581.750116852
CO,46792,,GOOSE CREEK/NTh,Stream,52.07926533,-119.296718,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-668896-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.29751880527541,1457985.37707868,807042.815269359
CO,46622,,HAGGARD CREEK,Stream,51.24352385,-119.9291028,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-185576-297859-015779-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,16.8180751370032,1422868.00089236,710350.562659923
CO,1170,,HARPER CREEK,Stream,51.32005963,-119.8803366,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-185576-497452-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,20.9798027034354,1425520.25078102,719137.251995046
CO,46642,,LEMIEUX CREEK,Stream,51.42377413,-120.2004172,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-274759-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,25.9181482457784,1402369.62607452,728779.563822762
CO,53131,,LINDQUIST CREEK,Stream,51.3196589,-120.172913,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-239435-011540-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,59.5641899300004,1405227.25002469,717376.062039831
CO,46592,,LOUIS CREEK,Stream,51.13469095,-120.1275343,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-171874-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,50.6839979555448,1410083.0012865,697103.49995807
CO,46774,,LYON CREEK,Stream,51.88032075,-119.3097596,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-595721-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,82.6759033812409,1459189.74671043,784880.374075494
CO,46702,,MAHOOD RIVER,Stream,51.91587699,-120.1946313,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-349877-237590-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.44933522081547,1398277.87650585,783469.249426627
CO,46672,,MANN CREEK,Stream,51.56645698,-120.1366069,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-325873-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,19.6835258439879,1405471.37020627,744988.001186494
CO,46662,,MCTAGGART CREEK,Stream,51.41172498,-120.1289696,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-288800-076644-261917-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,42.5491153951516,1407426.50065319,727850.312399933
CO,53134,,MILEDGE CREEK,Stream,52.2763501,-119.1755032,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-747543-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.64375409546631,1464126.6283276,829705.500336195
CO,46632,,NORTH BARRIERE RIVER-ABOVE  NORTH BARRIERE LAKE,Stream segment,51.35221497,-119.7222111,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-185576-677668-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,18.6163948826786,1436169.50235857,723668.190460491
CO,46582,,NORTH THOMPSON RIVER,Stream,50.68230937,-120.3414646,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.5526439398936,1399198.6227651,645673.002155297
CO,69033,,NORTH THOMPSON RIVER-PIG CHANNEL,Stream segment,51.5827424,-119.8457638,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,3.29117262138916,1425376.99600897,748502.93870538
CO,53132,,PAUL CREEK,Stream,50.70537389,-120.3499099,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-008142-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,37.0398867077829,1398399.372303,648184.938975438
CO,53133,,PETERSON CREEK,Stream,51.19938544,-120.1443236,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-195429-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,7.99379371325463,1408317.87458452,704187.814381706
CO,46712,,RAFT RIVER,Stream,51.63177174,-119.9911334,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-368776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,58.8318405088553,1414890.37391768,753083.687871716
CO,46722,,REG CHRISTIE CREEK,Stream,51.59913811,-119.6723959,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-447984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,54.1104587191518,1437165.49780239,751379.06388373
CO,46753,,SHANNON CREEK/NTh,Stream,51.783964,-119.3171097,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-565251-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,7.92925064108658,1459699.1261441,774140.687446255
CO,127,,THUNDER RIVER,Stream,52.21801236,-119.2108276,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-725246-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.14036116899796,1462354.49819475,822999.815222597
CO,46764,,TUMTUM CREEK,Stream,51.82888707,-119.2902241,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-580325-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,24.9876411019545,1461069.12821688,779300.128325848
CO,46733,,WIRE CACHE CREEK,Stream,51.71477738,-119.3666353,NTh,GStr,NTh+GStr,CO-09,North Thompson,,,Current,100-190442-998192-541184-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,78.610189774194,1457023.87310874,766143.189517192
CO,44610,,CENTENNIAL SPAWNING CHANNEL,Artificial Channel,49.0987,-121.5575,LFR,GStr,LFR+GStr,CO-47,Lower Fraser,,,Current,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,62.3513898179347,1324582.4182837,463784.919663143
CO,44611,,CENTRE CHANNEL,Artificial Channel,49.1024698,-121.5363829,LFR,GStr,LFR+GStr,CO-47,Lower Fraser,,,Current,100-064535-057628-563041-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.30581790721314,1326096.870021,464299.905638172
